summary_nr,report_id,event_date,event_time,event_desc,event_keyword,const_end_use,build_stories,nonbuild_ht,project_cost,project_type,sic_list,fatality,state_flag,abstract_text,load_dt
202648309,0950633,2011-11-09 10:35:00,,Employee's Finger Is Amputated Between Cylinder and Fixture,"MACHINE OPERATOR,CAUGHT BETWEEN,CYLINDER,LOCKOUT,MOLDING MACHINE,CASTING,AMPUTATED,FINGER",,,,,,3089,,,,2016-02-08 01:00:05.963944
200691129,0112600,2011-11-07 16:20:00,,Employee Is Killed in Unguarded Rotating Shaft,"MACHINE OPERATOR,ENTANGLED,ROTATING SHAFT,UNGUARDED,CAUGHT BY",,,,,,2657,X,,,2016-02-08 01:00:05.963944
202531679,0950664,2013-01-15 10:45:00,,Employee Gets Middle Finger Amputation from a Drill Press,"FINGER,AMPUTATED,DRILL PRESS,GLOVE,SAW",D,,20,D,B,1799,,,,2016-02-08 01:00:05.963944
202469771,0950643,2011-03-14 16:30:00,,Employee Collapses and Dies,HEAD,,,,,,9411,X,,,2016-02-08 01:00:05.963944
200041853,0653510,2011-07-26 10:00:00,,Employee Is Killed During Mobile Home Renovation,"CONSTRUCTION,MOBILE HOME,COLLAPSE,STRUCK BY",H,1,12,A,A,1521,X,,,2016-02-08 01:00:05.963944
201273141,0418300,2011-06-06 15:45:00,,"Employee Is Struck by Falling Tree, Later Dies","TREE TRIMMING,STRUCK BY,TREE,TREE FELLING,SLOPE,SHOULDER,CLEARANCE",,,,,,0783,X,,,2016-02-08 01:00:05.963944
202656955,0950643,2012-11-07 14:00:00,,Construction Worker Is Injured in Fall,"CONSTRUCTION,FLOOR OPENING,FALL,FRACTURE,RIB,HEAD,CONTUSION,LACERATION,UNSECURED,UNSTABLE POSITION",A,2,,F,A,1521,,,,2016-02-08 01:00:05.963944
202588554,0950614,2013-06-04 11:59:00,,Employee Slips and Falls at Ground Level and Fractures Hip,"FALL,FRACTURE,HIP,SLIP",,,,,,5812,,,,2016-02-08 01:00:05.963944
202457974,0950647,2012-09-17 21:20:00,,Employee Injured after Being Struck by Vehicle on the Road,"STRUCK BY,VEHICLE,FRACTURE,PELVIS,KNEE,ELBOW,LACERATION",,,,,,9199,,,,2016-02-08 01:00:05.963944
202543922,0950641,2012-07-03 08:54:00,,Employee Is Injured in Fall from Scalfold,"SCAFFOLD,PLANK,BRICK,FALL,ABRASION,CONTUSION",H,3,33,E,A,1741,,,,2016-02-08 01:00:05.963944
202588570,0950614,2013-06-14 07:31:00,,Employee Is Injuredwhen Pinned Between Vehicle and Building,"PINNED,CRUSHED,TRUCK,TRAILER,CAUGHT BY,DOCK",,,,,,4214,,,,2016-02-08 01:00:05.963944
202653952,0950612,2012-10-22 08:00:00,,Farm Worker Fractures Leg in Fall from Trailer,"AGRICULTURE,FARM MACHINERY,FLATBED TRUCK,TRACTOR,EQUIPMENT FAILURE,FALL,FRACTURE,LEG",,,,,,0761,,,,2016-02-08 01:00:05.963944
201024759,0950615,2013-08-12 17:30:00,,Employee Catches Arm in Meat Grinder and Is Injured,"MEAT BLENDING MACH,LOCKOUT,CAUGHT BY,FOREARM",,,,,,5411,,,,2016-02-08 01:00:05.963944
202368908,1055350,2011-08-14 16:10:00,,Tubing Employee Drowns in Kayak,"WATER,DROWN,RIVER",,,,,,7999,X,,,2016-02-08 01:00:05.963944
202552634,0950631,2011-01-18 12:45:00,,Employee Collapses and Suffers Cardiac Arrest,HEART ATTACK,,,,,,7997,,,,2016-02-08 01:00:05.963944
202532131,0950635,2013-08-13 16:00:00,,Employee's Finger Is Amputated in Bottle Inflating Machine,"MACHINE--MISC,POINT OF OPERATION,GUARD,FINGER,CAUGHT BY,AMPUTATED",,,,,,7363,,,,2016-02-08 01:00:05.963944
200645034,0627700,2011-06-15 11:30:00,,Employee Drowns in Pool of Water,"DROWN,SAND,WATER,POOL,AUTOMOBILE,SWIM",,,,,,9512,X,,,2016-02-08 01:00:05.963944
202531638,0950635,2013-03-04 10:30:00,,Employee Amputates Arm in Process Machine,"ARM,AMPUTATED,NIP POINT,ROLLER--MACH/PART,CAUGHT BETWEEN",,,,,,3499,,,,2016-02-08 01:00:05.963944
200360089,0453710,2012-05-10 18:31:00,,Electric Shock - Direct Contact with Energized Parts,"ELECTRICAL,ELECTROCUTED,ELECTRICAL WORK,ELEC UTILITY WORK,TRUCK,PROTECTIVE GROUNDING,OVERHEAD POWER LINE,POWER LINE WORKER,AERIAL LIFT,E PTD",H,1,,A,C,1731,X,,,2016-02-08 01:00:05.963944
202635322,0950612,2012-05-10 14:46:00,,Carpenter Is Hit by Beam When Sling Slips from Forklift,"CONSTRUCTION,CARPENTER,MECH MAT HANDLING,INDUSTRIAL TRUCK,SLING,FALLING OBJECT,BEAM,STRUCK BY,LACERATION,HEAD",B,2,,F,A,1751,,,,2016-02-08 01:00:05.963944
202493979,0950621,2012-12-21 11:30:00,,"Carpenter Slips, Falls, and Fractures Femur","CONSTRUCTION,CARPENTER,CONCRETE,SLIP,FALL,FRACTURE,LEG",A,1,,A,B,1521,,,,2016-02-08 01:00:05.963944
201496627,0950625,2012-06-30 17:00:00,,Employee Dies from Heart Failure,"HEART,HEART ATTACK,CARDIOVASC DISEASE,CARDIOVASC SYSTEM,CPR",,,,,,5411,X,,,2016-02-08 01:00:05.963944
202653820,0950612,2012-10-26 15:30:00,,Employee Is Injured as Vending Machine Falls on Top of Him,"STRUCK BY,FALL,FRACTURE,BACK,HEALTH CARE FACILITY",,,,,,5962,,,,2016-02-08 01:00:05.963944
201078458,0950632,2012-09-14 10:45:00,,Employee Finger Is Lacerated in Portable Hand Saw,"SAW,PIPE,ELECTRIC SAW,BLADE,LACERATION,FINGER",H,3,,E,A,1711,,,,2016-02-08 01:00:05.963944
202458410,0950647,2013-08-03 18:58:00,,Three Employees Are Burned While Adjusting Gas Well Pressure,"BURN,WELL",,,,,,1389,,,,2016-02-08 01:00:05.963944
202458410,0950647,2013-08-03 18:58:00,,Three Employees Are Burned While Adjusting Gas Well Pressure,"BURN,WELL",,,,,,1389,,,,2016-02-08 01:00:05.963944
202458410,0950647,2013-08-03 18:58:00,,Three Employees Are Burned While Adjusting Gas Well Pressure,"BURN,WELL",,,,,,1389,,,,2016-02-08 01:00:05.963944
201078581,0950632,2012-12-20 09:00:00,,"Employee Catches Index Finger in Door, Is Later Amputated","AMPUTATED,FINGER,CAUGHT BY,DOOR,TRAILER TRUCK,OFF LOADING,NIP POINT",,,,,,9199,,,,2016-02-08 01:00:05.963944
202045431,0155010,2012-07-22 09:30:00,,Lodging Employee Drowns While Repairing Floating Trampoline,"HOTEL,MAINTENANCE,WATER,DROWN,ASPHYXIATED",,,,,,7011,X,,,2016-02-08 01:00:05.963944
200375764,0454510,2011-11-15 07:30:00,,"Employee's Clothing Is Caught in Conveyor, Injures Arm","CONVEYOR,ROTATING PARTS,CAUGHT BY,CLOTHING,ARM,CLEANING,LOCKOUT",,,,,,3999,,,,2016-02-08 01:00:05.963944
202470241,0950643,2011-04-25 19:30:00,,Employee Seriously Damages Hand on Perforating Machine,"LACERATION,HAND,FINGER,THUMB,AMPUTATED,PIPE,BLADE,SPINDLE",,,,,,3541,,,,2016-02-08 01:00:05.963944
201130028,0950613,2013-08-30 09:23:00,,Employee Pins Head Between Pole and Truck and Is Injured,"DUMP TRUCK,CAUGHT BETWEEN,TRUCK,UTILITY POLE,HEAD,FRACTURE,SKULL,FACE",,,,,,4212,,,,2016-02-08 01:00:05.963944
200604809,0625500,2011-07-07 13:30:00,,Employee Is Killed When Bulldozer Tips Over,"BULLDOZER,ROLL-OVER",I,,,A,E,1794,X,,,2016-02-08 01:00:05.963944
202568671,0452110,2011-04-11 16:00:00,,Employee Is Killed When Crushed by Granite Slab,"CRUSHED,OVERHEAD CRANE,CRANE,CAUGHT BETWEEN,ROCK",,,,,,5211,X,,,2016-02-08 01:00:05.963944
201392644,0552652,2012-06-18 03:20:00,,Employee Is Crushed and Killed by Falling Coil Car,"CRUSHED,OVERHEAD CRANE,STEEL,CRANE,MANDREL",,,,,,3312,X,,,2016-02-08 01:00:05.963944
202673315,0950633,2012-11-09 10:00:00,,Employee Punctures Knee While Using a Nailing Gun,"CONSTRUCTION,STEPLADDER,NAIL,WALL,PUNCTURE,KNEE",A,24,,E,A,1751,,,,2016-02-08 01:00:05.963944
200232544,1032500,2010-09-30 15:05:00,,Employee Crushes Arm When Caught by Piler Moving Parts,"CAUGHT BY,ARM,CRUSHED,PPE,LOCKOUT,FRACTURE,CAUGHT BETWEEN,FARM MACHINERY,MACHINE OPERATOR",,,,,,0134,,,,2016-02-08 01:00:05.963944
202508743,0950622,2011-08-05 10:00:00,,Employee Partially Amputates Fingers with Hedge Trimmer,"PORTABLE POWER TOOL,ROTATING PARTS,AMPUTATED,FINGER",,,,,,8211,,,,2016-02-08 01:00:05.963944
200922128,0355111,2011-05-05 13:00:00,,Employee Is Killed When Pinned Under Loader Bucket,"UNSTABLE POSITION,INDUSTRIAL TRUCK,LOADER,LOADER BUCKET,PINNED",,,,,,0782,X,,,2016-02-08 01:00:05.963944
201614765,1054113,2011-03-02 07:30:00,,Worker Positioned Between Truck and Trailer Fractures Leg,"TRUCK DRIVER,TRUCK,TRACTOR--TRUCK,TRAILER TRUCK,TRAILER HITCH,BACKING UP,CAUGHT BETWEEN,FRACTURE,LEG",,,,,,0181,,,,2016-02-08 01:00:05.963944
201345915,0729700,2011-11-20 13:24:00,,Employee Dies after Fall Into Fermentation Tank,"TANK,CONFINED SPACE,CLEANING,HIGH PRESSURE,HOSE,WATER,ALCOHOL,ASPHYXIATED,FALL,DOOR",,,,,,2869,X,,,2016-02-08 01:00:05.963944
201764032,0626600,2011-11-01 08:30:00,,Employee Dies in Compressor Fan Accident,"FAN,STRUCK BY,CRUSHED,FALL",,,,,,3586,X,,,2016-02-08 01:00:05.963944
202554465,0950631,2012-04-20 11:30:00,,Employee Is Injured in Fall from Aluminum Extension Ladder,"MAINTENANCE,MECHANIC,METAL LADDER,LADDER,FALL,FRACTURE,WRIST,RIB",,,,,,2754,,,,2016-02-08 01:00:05.963944
202316634,0253650,2011-05-17 00:53:00,,Employee Is Killed by Backing Truck,"TRUCK,BACKING UP,CRUSHED",,,,,,9621,X,,,2016-02-08 01:00:05.963944
201498268,0950625,2013-08-05 11:08:00,,Employee Is Injured When Moving Office Equipment,"HIP,LEG",,,,,,4214,,,,2016-02-08 01:00:05.963944
201408382,0552651,2011-06-23 11:15:00,,Employee Is Crushed Between a Platform and Beam,"CRUSHED,PLATFORM,BEAM,AERIAL LIFT,ELECTRICIAN,CEILING",D,1,48,B,A,1741,X,,,2016-02-08 01:00:05.963944
202531463,0950635,2012-07-06 13:47:00,,Employee Suffers Head Trauma in Fall Through Skylight,"METAL SIDING,ROOF,BOLT,SHEET METAL,HAND TOOL,SKYLIGHT,FALL,HEAD,FRACTURE",C,1,16,A,B,1791,,,,2016-02-08 01:00:05.963944
202552790,0950631,2011-02-15 13:45:00,,Employee Cuts and Fractures Finger on Coasting Saw Blade,"SAW,BLADE,FINGER,LACERATION,FRACTURE,BANDSAW,ROTATING PARTS,UNGUARDED",,,,,,3764,,,,2016-02-08 01:00:05.963944
202614467,1054112,2012-05-10 05:45:00,,Employee Fractures Feet When Struck by Falling Steel Frame,"STRUCK BY,STEEL,FRACTURE,FOOT,WELDER",,,,,,3559,,,,2016-02-08 01:00:05.963944
201186897,0950611,2013-02-11 14:30:00,,Employee Injures Hip When a Pile of Planks Falls,"SCAFFOLD,PLANK,RIGGING,TILT-FRAME HOIST,FRACTURE,HIP",C,4,48,A,C,1799,,,,2016-02-08 01:00:05.963944
202509972,0950663,2013-04-25 07:30:00,,Employee Falls and Strikes Head on Pipe and Is Injured,"STRUCK AGAINST,PIPE,FALL,LEG,DISLOCATED",E,1,3,A,E,1541,,,,2016-02-08 01:00:05.963944
201496916,0950625,2012-10-05 13:25:00,,Employee Dies of Heart Attack While Driving,"HEART,HEART ATTACK,TRACTOR,WATER,CANAL",,,,,,0241,X,,,2016-02-08 01:00:05.963944
200534121,0751910,2011-02-07 17:57:00,,Employee's Finger Is Amputated in Meat Grinder,"FINGER,AMPUTATED,MEAT GRINDER,GRINDER,FOOD PREPARATION,LOCKOUT",,,,,,2013,,,,2016-02-08 01:00:05.963944
200361426,0453710,2012-11-10 05:10:00,,Employee Suffers Shock While Disconnecting a Battery Unit,"ELEC UTILITY WORK,ELECTRIC SHOCK,BATTERY,SHOCK,HAND",,,,,,3011,,,,2016-02-08 01:00:05.963944
202613576,1054111,2011-03-15 10:00:00,,Employee Splashes Chemicals; Suffers Skin Burn and Infection,"CHEMICAL BURN,CLOTHING,INFECTIOUS DISEASE",,,,,,3471,,,,2016-02-08 01:00:05.963944
200375509,0454510,2011-03-18 10:30:00,,Employee's Arm Is Amputated When Caught in Rotating Shaft,"ENTANGLED,CLOTHING,CAUGHT BY,ROTATING SHAFT,AMPUTATED,ARM,GEAR,PUMP,LOCKOUT,UNGUARDED",,,,,,2821,,,,2016-02-08 01:00:05.963944
202509568,0950622,2012-11-19 11:00:00,,Electrician Injured in Fall from A-Frame Stepladder,"ELECTRICIAN,FALL,LADDER,STEPLADDER,ELECTRICAL WORK,FRACTURE,LEG",G,1,1,A,C,1629,,,,2016-02-08 01:00:05.963944
201694429,0950662,2012-03-22 06:30:00,,Employee Fractures Ankle in T Beam Accident,"FRACTURE,LEG,ANKLE,HEALTH CARE FACILITY,PRESS,BEAM,WELDING",,,,,,3731,,,,2016-02-08 01:00:05.963944
202556023,0950631,2013-01-02 13:00:00,,Employee Amputates Finger in Bagging Machine,"FOOD PREPARATION,AMPUTATED,FINGER,LOCKOUT,INTERLOCK,CHAIN,SPROCKET,CAUGHT BY,AUTOMATIC RESTART",,,,,,2051,,,,2016-02-08 01:00:05.963944
200375731,0454510,2011-10-31 13:06:00,,Employee Dies after Falling from Roof,"LADDER,FALL,ROOF,CHIMNEY,HEALTH CARE FACILITY",,,,,,7349,X,,,2016-02-08 01:00:05.963944
202530499,0950635,2010-11-17 17:00:00,,"Employee's Head Struck by Falling Boxes, Receives Concussion","STRUCK BY,FALLING OBJECT,HEAD,CONCUSSION",,,,,,7361,,,,2016-02-08 01:00:05.963944
202531117,0950635,2012-01-08 08:00:00,,Employee Injures Leg in Slip and Fall Incident at Hotel,"SLIP,FALL,LEG,CONTUSION,WORK SURFACE,WATER,CLEANING",,,,,,7011,,,,2016-02-08 01:00:05.963944
200926392,0355112,2012-08-29 11:00:00,,Scaffold Hits Power Line Kills One Worker and Burns Another,"SCAFFOLD,SCAFFOLDING,MOBILE SCAFFOLD,PUMP JACK SCAFFOLD,ELECTRICAL,ELECTROCUTED,OVERHEAD POWER LINE,BURN,ELECTRIC ARC",A,2,20,A,A,1761,X,,,2016-02-08 01:00:05.963944
200926392,0355112,2012-08-29 11:00:00,,Scaffold Hits Power Line Kills One Worker and Burns Another,"SCAFFOLD,SCAFFOLDING,MOBILE SCAFFOLD,PUMP JACK SCAFFOLD,ELECTRICAL,ELECTROCUTED,OVERHEAD POWER LINE,BURN,ELECTRIC ARC",A,2,20,A,A,1761,X,,,2016-02-08 01:00:05.963944
202479036,0950644,2013-06-15 04:50:00,,"Employee Is Crushed Between Gate and Cattle, Later Dies","FENCE,PINNED,CAUGHT BY,CRUSHED",,,,,,0241,X,,,2016-02-08 01:00:05.963944
201129921,0950613,2013-06-19 18:00:00,,Employee Is Burned When Hot Water Line Bursts,"SEWER,HOT WATER,HOSE,MECH MALFUNCTION,BURN,ELBOW,FOREARM,BACK",M,,,C,C,1611,,,,2016-02-08 01:00:05.963944
201693843,0950662,2011-02-02 12:38:00,,Worker Lacerates Hand in Horizontal Dough Mixer,"FOOD PREPARATION,MIXER,MIXER BLADE,COMMUNICATION,INEXPERIENCE,CAUGHT BY,LACERATION,HAND,EMERGENCY RESPONSE",,,,,,5411,,,,2016-02-08 01:00:05.963944
202545836,0950641,2013-07-14 00:30:00,,Employee Fractures Foot Between Tractor and Wall,"DRIVER,TRACTOR,LOST CONTROL,CAUGHT BETWEEN,FOOT,WALL,FRACTURE",,,,,,4512,,,,2016-02-08 01:00:05.963944
201078144,0950632,2012-06-06 13:30:00,,Employee's Finger Is Injured While Sharpening Grinder Blade,"MAINTENANCE,SHARPENING MACHINE,BLADE,PAINT,SCRAPER,GRINDING WHEEL,HAND,FINGER,LACERATION",,,,,,3674,,,,2016-02-08 01:00:05.963944
200359933,0453710,2012-01-26 17:20:00,,Employee Dies from Apparent Heart Attack,HEART ATTACK,F,4,,G,A,1542,X,,,2016-02-08 01:00:05.963944
200376168,0454510,2012-10-22 16:45:00,,Roofer Is Injured in Fall Through Skylight,"CONSTRUCTION,ROOF,SKYLIGHT,COVER,INADEQUATE MAINT,FALL,FALL PROTECTION,FRACTURE,FACE",C,1,,A,B,1761,,,,2016-02-08 01:00:05.963944
202317947,0950653,2011-01-03 16:20:00,,Employee Suffers from Heart Attack and Dies,"CONSTRUCTION,HEART ATTACK",,,,,,7363,X,,,2016-02-08 01:00:05.963944
202470027,0950643,2011-01-17 06:40:00,,Employee Is Injured When Arm Is Caught in Conveyor,"MECHANIC,MAINTENANCE,BELT,CONVEYOR,EXTENSION HANDLE,WRENCH,HAND TOOL,CAUGHT BY,AMPUTATED,THUMB",,,,,,0723,,,,2016-02-08 01:00:05.963944
202553343,0950631,2011-08-19 14:39:00,,Employee Is Crushed and Killed by Machine,"MACHINE OPERATOR,CRUSHED,LOCKOUT,HEAD,NIP POINT,CAUGHT BETWEEN",,,,,,5651,X,,,2016-02-08 01:00:05.963944
200813277,0627510,2011-09-16 16:50:00,,"Employee Is Injured When Stuck by Falling Tower, Later Dies","STRUCK BY,FALLING OBJECT,TOWER,LOSS OF BLOOD,HEAD,BACK",,,,,,3441,X,,,2016-02-08 01:00:05.963944
202523049,0950624,2012-10-21 09:24:00,,Farm Worker Fractures Vertebra in Fall,"AGRICULTURE,PLATFORM,FLOOR OPENING,FALL,FRACTURE,VERTEBRA",,,,,,0761,,,,2016-02-08 01:00:05.963944
202586863,0950614,2011-07-06 16:27:00,,Electrician Is Electrocuted While Repairing Dryer,"REPAIR,ELECTRICIAN,ELECTROCUTED,BURN,NECK,HAND,UNCONSCIOUSNESS",,,,,,7629,X,,,2016-02-08 01:00:05.963944
202657383,0950643,2013-01-18 09:20:00,,Employee Loses Finger in Framing Accident,"AMPUTATED,FINGER,SAW,HEALTH CARE FACILITY,STRUCK BY",A,2,25,D,A,1751,,,,2016-02-08 01:00:05.963944
202543625,0950641,2012-02-15 15:10:00,,Employee Is Injured in Fall on Movie Production Set,"FALL,FRACTURE,HORSE,CRUSHED",,,,,,7812,,,,2016-02-08 01:00:05.963944
316522101,0950621,2013-04-17 13:30:00,,Employee Suffers Burns Attempting to Put Out Fire,"BURN,FIRE,ASPHALT,WATER,HOSE,CHEST,FACE,ARM",,,,,,2952,,,,2016-02-08 01:00:05.963944
201615127,1054113,2012-04-10 11:25:00,,Siding Worker Injured in Fall from Ladder,"FRACTURE,FALL,LADDER,CONSTRUCTION",B,2,,C,A,1761,,,,2016-02-08 01:00:05.963944
201078284,0950632,2012-08-30 08:30:00,,Worker Amputates Tip of Finger When Dropping Equipment,"AMPUTATED,FINGER,SHORING",I,,,E,C,1623,,,,2016-02-08 01:00:05.963944
202545547,0950641,2013-05-10 15:30:00,,Employee Amputates Fingers in Material Cutter,"MACHINE OPERATOR,SLITTER,STUCK,HEAD,POINT OF OPERATION,HAND,FINGER,AMPUTATED,LACERATION",,,,,,7363,,,,2016-02-08 01:00:05.963944
201694130,0950662,2011-11-23 09:20:00,,Employee Dies from Natural Causes,"RESPIRATORY,GRINDER,STEEL,UNCONSCIOUSNESS",,,,,,3441,X,,,2016-02-08 01:00:05.963944
200923092,0355111,2013-07-15 11:30:00,,Worker Is Killed in Fall Down Stairs,"CONSTRUCTION,PLUMBING,STAIR,FALL,FALL PROTECTION",A,2,,B,A,1711,X,,,2016-02-08 01:00:05.963944
202478574,0950636,2012-03-17 05:50:00,,"Prison Guard Falls from Tower, Fractures Rib and Spine","GUARD,TOWER,TRIPPED,FALL,FRACTURE,SPINE,RIB,WALK PLATFORM",,,,,,9223,,,,2016-02-08 01:00:05.963944
202493730,0950621,2012-07-09 06:30:00,,Worker Fractures Hand Removing Pin in Metal Bending Machine,"LOCKOUT,METAL SHOP,BENDING MACHINE,FINGER,HAND,FRACTURE,LACERATION",,,,,,3449,,,,2016-02-08 01:00:05.963944
200678399,0418800,2011-08-16 09:27:00,,Employee Backed over by Truck,"STRUCK BY,CONCRETE,TRUCK",,,,,,5032,X,,,2016-02-08 01:00:05.963944
202691556,0950624,2013-07-04 23:30:00,,Employee Suffers Carbon Monoxide Poisoning Fighting Fire,"FIRE,FIREFIGHTER,CARBON MONOXIDE,POISONING,HEAT EXHAUSTION",,,,,,9224,,,,2016-02-08 01:00:05.963944
201773686,0213900,2011-09-15 15:45:00,,"One Employee Killed, One Injured in Lightning Strike","LIGHTNING,ELECTROCUTED",H,53,,G,A,1771,X,,,2016-02-08 01:00:05.963944
201773686,0213900,2011-09-15 15:45:00,,"One Employee Killed, One Injured in Lightning Strike","LIGHTNING,ELECTROCUTED",H,53,,G,A,1771,X,,,2016-02-08 01:00:05.963944
202675328,0950621,2013-04-19 23:00:00,,"Employee Is Assaulted During Theft, Sustains Fracture","SECURITY GUARD,FRACTURE,WORKPLACE VIOLENCE",,,,,,7381,,,,2016-02-08 01:00:05.963944
202478061,0950636,2011-10-04 12:30:00,,Employee Amputates Fingertip Cleaning Garnett Machine,"UNTRAINED,FINGER,AMPUTATED,MAINTENANCE,NIP POINT,LOCKOUT,PULLEY,BELT,WORK RULES",,,,,,7363,,,,2016-02-08 01:00:05.963944
200375525,0454510,2011-02-14 14:00:00,,Employee Is Injured When Struck by Falling Truss,"STRUCK BY,TRUSS,HEAD",B,4,,D,A,1711,,,,2016-02-08 01:00:05.963944
202494274,0215000,2011-04-28 09:05:00,,Employee Is Caught Between Two Pieces of Steel,"STRUCK BY,BEAM,STEEL BEAM,CRUSHED,STUCK",G,3,40,F,A,1791,,,,2016-02-08 01:00:05.963944
202545091,0950641,2013-05-23 14:00:00,,Employee Amputates Thumb on Table Saw,"TABLE SAW,UNGUARDED,STRUCK AGAINST,BLADE,AMPUTATED,THUMB",A,3,,F,A,1751,,,,2016-02-08 01:00:05.963944
316521525,0950621,2013-02-20 21:30:00,,Firefighter Injured in Fall at Training Site,"TOE,ANKLE,KNEE,FACE,FRACTURE,LACERATION,CONCUSSION,FIREFIGHTER,FALL",,,,,,9224,,,,2016-02-08 01:00:05.963944
202491809,0950621,2011-05-25 08:20:00,,Employee Fracture Leg in Fall from Industrial Ladder,"LADDER,FALL,SLIP,CAUGHT BETWEEN,FRACTURE,LEG,TRUCK DRIVER",,,,,,4231,,,,2016-02-08 01:00:05.963944
201044617,0953220,2011-09-06 17:28:00,,Employee Gets Ill and Dies,"ROOF,CPR,HEART,UNCONSCIOUSNESS",,,,,,7349,X,,,2016-02-08 01:00:05.963944
200375756,0454510,2011-10-12 09:50:00,,Three Employees Are Struck by Motor Vehicle; One Is Killed,"STRUCK BY,MOTOR VEHICLE,LOST CONTROL,HIGHWAY SHOULDER,GUARDRAIL,CONTUSION,ABRASION,TRUCK,TRAILER",,,,,,0782,X,,,2016-02-08 01:00:05.963944
200375756,0454510,2011-10-12 09:50:00,,Three Employees Are Struck by Motor Vehicle; One Is Killed,"STRUCK BY,MOTOR VEHICLE,LOST CONTROL,HIGHWAY SHOULDER,GUARDRAIL,CONTUSION,ABRASION,TRUCK,TRAILER",,,,,,0782,X,,,2016-02-08 01:00:05.963944
200375756,0454510,2011-10-12 09:50:00,,Three Employees Are Struck by Motor Vehicle; One Is Killed,"STRUCK BY,MOTOR VEHICLE,LOST CONTROL,HIGHWAY SHOULDER,GUARDRAIL,CONTUSION,ABRASION,TRUCK,TRAILER",,,,,,0782,X,,,2016-02-08 01:00:05.963944
200083970,0112000,2011-07-25 11:40:00,,Employee Pelvis Is Crushed When Pinned by Pickup Truck,"PINNED,PICKUP TRUCK,CRUSHED,LADDER,PELVIS,DRIVER,LOADER,CINDER BLOCK PLANT",,,,,,7033,,,,2016-02-08 01:00:05.963944
202470795,0950643,2011-10-27 13:26:00,,Employee's Hand Is Crushed by Compactor,"HAND,CRUSHED,TRASH COMPACTOR,RAM,POINT OF OPERATION,FRACTURE,INTERLOCK,EQUIPMENT FAILURE",,,,,,5093,,,,2016-02-08 01:00:05.963944
201078292,0950632,2012-08-20 07:15:00,,Worker Injures Spinal Cord and Fractures Vertrebra in Fall,"CONSTRUCTION,WALKING SURFACE,WALKING BACKWARD,FALL,STRUCK AGAINST,LUMBER,SHOULDER,SPINE,FRACTURE,VERTEBRA",B,3,36,D,A,1521,,,,2016-02-08 01:00:05.963944
202686721,0950633,2013-01-21 09:13:00,,Employee's Finger Amputated in Table Saw Accident,"SAW,STRUCK BY,FINGER,AMPUTATED,HEALTH CARE FACILITY,BLADE",,,,,,3446,,,,2016-02-08 01:00:05.963944
200381234,0336000,2011-09-21 10:30:00,,Employee Gets Finger Amputated by a Mechanical Press,"FINGER,AMPUTATED,POWER PRESS,FOOT-POWERED PRESS,GUARD",,,,,,3469,,,,2016-02-08 01:00:05.963944
200776417,0134000,2011-03-23 15:30:00,,Employee Is Injured in Fall from Roof,"FALL,FALL PROTECTION,ROOF,ROOFER,FRACTURE,STRUCK AGAINST,LADDER,LOST BALANCE",B,3,35,A,C,1522,,,,2016-02-08 01:00:05.963944
201392677,0552652,2012-07-02 15:00:00,,Employee Is Struck and Killed by Exploding Tire,"TIRE,EXPLOSION,STRUCK BY,FLYING OBJECT",,,,,,5531,X,,,2016-02-08 01:00:05.963944
202613758,1054111,2011-06-22 14:40:00,,Employee Catches on Fire While Hot Topping Mold,"BURN,MOLTEN METAL,ARM,TORSO,REFINERY,MOLTEN SLAG",,,,,,3324,,,,2016-02-08 01:00:05.963944
200381093,0336000,2011-02-11 05:00:00,,Employee's Arm Is Lacerated in Conveyor System,"LACERATION,ARM,CONVEYOR BELT,CAUGHT BY,LOCKOUT",,,,,,3312,,,,2016-02-08 01:00:05.963944
200042158,0653510,2013-06-03 14:45:00,,Employee Is Killed in Fall from Crane Rigger,"CRANE,CRANE OUTRIGGER,DRILL RIG--NON-OIL,CHAIN,SLING,FALL",,,,,,1389,X,,,2016-02-08 01:00:05.963944
201498102,0950625,2013-06-20 16:50:00,,"Employee Falls from Tractor, Fractures Ankle","TREE,DRIVER,FALL,FRACTURE,ANKLE,TRACTOR TRAILER,NOISE,VEHICLE IN GEAR",,,,,,0179,,,,2016-02-08 01:00:05.963944
202369179,1055320,2012-02-19 12:00:00,,Avalanche Buries Employee and Guests,"SKIING,AVALANCHE,CRUSHED,BURIED",,,,,,7999,X,,,2016-02-08 01:00:05.963944
202469987,0950643,2011-06-21 12:45:00,,Oil Worker Dies from Burns When Falls Into Sinkhole,"OIL WELL DRILLING,OIL WELL SERVICING,FALL,BURN,STEAM",,,,,,1382,X,,,2016-02-08 01:00:05.963944
201078318,0950632,2012-09-04 10:05:00,,Worker Injured in 29 Foot Fall from Scaffolding,"FALL,SCAFFOLD,SCAFFOLDING,FRACTURE,SCAFFOLD COLLAPSE,TOWER",H,3,40,F,A,1542,,,,2016-02-08 01:00:05.963944
202494357,0215000,2011-11-17 19:45:00,,Employee Dies as Concrete Falls from Ceiling,"STRUCK BY,CEILING,CONCRETE",N,,140,G,A,1622,X,,,2016-02-08 01:00:05.963944
200999944,0551800,2012-11-11 20:40:00,,Employee Is Crushed to Death by Tanker,"FIRE TRUCK,TANK,CRUSHED,EJECTED,ROLL-OVER",,,,,,9224,X,,,2016-02-08 01:00:05.963944
